Key,SpritePath,Width,Height,NumFrames
3401,/NPCs/DeathWishOutro/sprSwatBossStand,32,32,1
3402,/PlayerCharacters/Cop/Idle/sprCopShootTiger,50,32,31
3403,/Faces/sprFaceSwat,60,70,1
3404,/Furniture/Fans/DeathWish/sprELisSwatBus,140,70,1
3405,/Enemies/Police/Idle/sprPoliceStand,32,32,1
3406,/NPCs/DeathWishOutro/sprSonDeadFall,64,64,1
3407,/Faces/sprFaceSonRobber,65,74,12
3408,/NPCs/CrimeScenes/sprCSIVomit,32,32,21
3409,/NPCs/CrimeScenes/sprVomitPuddle,16,12,1
3410,/NPCs/CrimeScenes/sprVictimCar,30,40,8
3411,/Furniture/Cop/Apartment/sprELisMaskBoxNightmare,12,12,1
3412,/Furniture/Writer/Home/sprELisWriterBed,57,58,3
3413,/Furniture/Writer/Home/sprELisBrokenFrame,10,11,1
3414,/Furniture/Writer/Home/sprELisFirePlaceWriter,32,41,2
3415,/Furniture/Writer/Home/sprFirePlacePlate,32,41,1
3416,/Furniture/Writer/Home/sprELisNESCartridge,6,7,3
3417,/Furniture/Writer/Home/sprELisToyGun2,31,11,2
3418,/Furniture/Writer/Home/sprELisToyLego2,20,20,4
3419,/Furniture/Writer/Home/sprELisToyTurtle2,14,12,4
3420,/Furniture/Writer/Home/sprELisWifeNightstand,23,29,2
3421,/Furniture/Writer/Home/sprWifeNote,3,4,1
3422,/Furniture/Writer/Home/sprELisCaseFile,44,49,1
3423,/Furniture/Writer/Home/sprELisWriterChairFallen,20,28,1
3424,/Furniture/Writer/Home/sprELisWriterDoorMat,20,20,3
3425,/Furniture/Writer/Home/sprELisCrib,34,22,2
3426,/Furniture/Writer/Home/sprELisKidBed,50,31,2
3427,/Furniture/Writer/Home/sprELisWriterKitchenTable,70,70,4
3428,/Furniture/Writer/Home/sprELisWriterLivingroomTable,50,22,3
3429,/Furniture/Writer/Home/sprELisWriterNightStand,23,20,2
3430,/Furniture/Writer/Home/sprElisWriterPhone,43,19,2
3431,/Furniture/Writer/Home/sprELisWriterVinylTable,70,32,2
3432,/Furniture/Writer/Home/sprELisWriterDeskChair,19,19,1
3433,/Furniture/Writer/Home/sprELisWriterDesk,67,26,3
3434,/Furniture/Writer/Home/sprWriterPhoneMessage,43,19,19
3435,/Furniture/Writer/Home/sprELisWriterKitchenCupboard,30,31,2
3436,/Furniture/Writer/Home/sprELisWriterKitchenCounter,30,30,2
3437,/Furniture/Writer/Home/sprELisWriterKitchenSink,30,23,2
3438,/Furniture/Writer/Home/sprElisWriterTVBench,82,28,1
3439,/Faces/sprFaceWriterNote,68,77,1
3440,/PlayerCharacters/Writer/Idle/sprWriterTakePhone,32,32,5
3441,/Furniture/Writer/Home/sprELisFireWood,10,20,1
3442,/PlayerCharacters/Writer/Idle/sprWriterType,32,32,4
3443,/PlayerCharacters/Writer/Idle/sprWriterInterviewRat,32,32,2
3444,/PlayerCharacters/Writer/Idle/sprWriterWriteRat,32,32,11
3445,/PlayerCharacters/Writer/Idle/sprWriterStandRat,32,32,7
3446,/Furniture/Writer/Home/sprNotepad,7,11,1
3447,/Furniture/Writer/Home/sprWifeLetter,18,15,1
3448,/Faces/sprFaceWifeLetter,91,86,1
3449,/Furniture/Rat/Home/sprELisRatKitchenSink,30,23,2
3450,/Furniture/Rat/Home/sprELisRatArmChair,24,30,1
3451,/Furniture/Rat/Home/sprELisRatBed,50,31,2
3452,/Furniture/Rat/Home/sprELisRatBedSupplies,18,24,1
3453,/Furniture/Rat/Home/sprRatCar,80,116,6
3454,/Furniture/Rat/Home/sprELisRatCouch,64,64,1
3455,/Furniture/Rat/Home/sprELisRatKitchenTable,54,42,2
3456,/Furniture/Rat/Home/sprELisRatKitchenCupboard,30,23,2
3457,/Furniture/Rat/Home/sprELisRatKitchenCounter,30,23,2
3458,/Furniture/Rat/Home/sprELisRatMomBed,57,58,2
3459,/Furniture/Rat/Home/sprRatPhoneOn,33,17,6
3460,/Furniture/Rat/Home/sprRatPhoneOff,33,17,1
3461,/Furniture/Rat/Home/sprELisRatTrophies,51,17,1
3462,/Furniture/Rat/Home/sprELisRatTrashCan,15,15,2
3463,/Furniture/Rat/Home/sprELisRatTub,69,29,1
3464,/Furniture/Rat/Home/sprELisRatElevatorChair,27,22,1
3465,/Furniture/Rat/Home/sprELisRatElevatorRails,16,18,3
3466,/Furniture/Rat/Home/sprELisRatVacuum,44,25,1
3468,/Furniture/Rat/Home/sprELisRatFreezer,35,80,1
3469,/Furniture/Rat/Home/sprELisRatDesk,60,31,1
3470,/Furniture/Rat/Home/objELisRatSafe,25,39,1
3471,/Furniture/Rat/Home/sprELisHandicapToilet,23,18,1
3472,/Effects/Smoke/sprBarSmoke,424,392,3
3473,/NuclearBlast/Corners/sprNukeCornersNicke,480,384,1
3474,/Faces/sprFaceRatMom,80,90,12
3475,/Faces/sprFaceRat,60,70,12
3476,/NPCs/RatApartment/sprRatMomSit,13,25,1
3477,/NPCs/RatApartment/sprRatMomEat,13,25,13
3478,/NPCs/RatApartment/sprRatMomLieDown,50,32,2
3479,/NPCs/RatApartment/sprRatMomSick,50,32,24
3480,/NPCs/RatApartment/sprRatMomSleep,50,32,11
3481,/PlayerCharacters/Rat/Idle/sprRatPhone,32,32,8
3482,/PlayerCharacters/Rat/Walk/sprRatWalkMom,36,50,6
3483,/NPCs/RatApartment/sprRatBus,281,75,14
3484,/NPCs/RatApartment/sprRatBusFloor,281,75,1
3485,/NPCs/RatApartment/sprRatBusStop,70,19,1
3486,/Furniture/Rat/Home/sprELisRatChair,20,28,1
3487,/Furniture/Writer/BikerBar/sprELisBrokenVehicles,51,127,5
3488,/NPCs/BikerBar/sprBrokenBarDumpster1,90,50,8
3489,/NPCs/BikerBar/sprBrokenBarDumpster2,90,50,18
3490,/NPCs/BikerBar/sprBrokenBarDumpster3,90,50,18
3491,/SplashScreens/Dennaton2/splDennatonPieces,120,60,2
3492,/SplashScreens/Dennaton2/splKnife,48,48,2
3493,/SplashScreens/Dennaton2/splDennatonFlash,120,60,8
3494,/SplashScreens/Dennaton2/splSplash,120,80,2
3495,/SplashScreens/Dennaton2/splWaveComing,120,80,13
3496,/SplashScreens/Dennaton2/splSplashShift,120,80,20
3497,/SplashScreens/Dennaton2/splSpeaker,31,31,1
3498,/SplashScreens/Dennaton2/splDennatonBlink,128,32,3
3499,/SplashScreens/Dennaton2/splDennatonTitle,128,12,17
3500,/SplashScreens/Dennaton2/splGames,32,22,39
3502,/SplashScreens/Dennaton2/splBlade,6,25,2
3509,/NPCs/Credits/sprActressCredits,20,32,1
3510,/NPCs/Credits/sprCopCredits,31,23,19
3511,/NPCs/Credits/sprCopCreditsBottle,11,5,1
3512,/NPCs/Credits/sprJacketCredits,25,25,11
3513,/NPCs/Credits/sprMomCredits,35,40,25
3514,/NPCs/Credits/sprRatCredits,35,19,2
3515,/NPCs/Credits/sprWriterBabyCredits,20,17,16
3516,/NPCs/Credits/sprWriterCredits,50,32,14
3517,/NPCs/Credits/sprWriterKidCredits,32,32,9
3518,/NPCs/Credits/sprWriterWifeCredits,32,32,13
3520,/Faces/sprFaceTV,89,61,2
3521,/NPCs/Credits/sprRatCreditsRemote,35,19,10
3522,/NuclearBlast/Corners/sprNukeCornersRat,640,256,1
3523,/PlayerCharacters/Writer/Idle/sprWriterTypeStand,32,32,5
3524,/NPCs/Credits/sprPrisonBedCredits,60,35,1
3526,/NuclearBlast/Corners/sprNukeCornersActress,480,432,1
3527,/NuclearBlast/Corners/sprNukeCornersCop,640,448,1
3528,/NuclearBlast/Corners/sprNukeCornersJacket,480,448,1
3529,/NuclearBlast/Corners/sprNukeCornersWriter,640,448,1
3530,/Hotline3Import/sprBrokenHouse1,64,128,9
3531,/Hotline3Import/sprBrokenHouse2,64,128,9
3532,/Hotline3Import/sprHotlineSun,256,256,1
3535,/Hotline3Import/sprBrokenHouse3,64,128,9
3536,/Hotline3Import/sprBrokenHouse4,64,128,9
3537,/Hotline3Import/sprHotlinePalmTree,64,128,2
3539,/Faces/sprFaceRatShades,60,70,4
3540,/NPCs/Son/Hideout/sprStripper2,20,25,7
3541,/NPCs/Son/Hideout/sprStripper3,13,25,6
3542,/NPCs/Son/Hideout/sprStripper4,25,25,8
3543,/NPCs/Son/Hideout/sprStripperSnort,32,32,22
3544,/Misc/sprMoneyPile,16,16,1
3545,/NPCs/Intro/sprIntroTable,211,41,20
3546,/NPCs/Intro/sprCopIntro,31,47,3
3547,/NPCs/Intro/sprFansIntro,136,94,2
3548,/NPCs/Intro/sprHenchIntro,43,50,3
3549,/NPCs/Intro/sprNickeIntro,37,35,3
3550,/NPCs/Intro/sprPigIntro,35,61,2
3551,/NPCs/Intro/sprRatIntro,32,25,2
3552,/NPCs/Intro/sprRichardIntro,28,32,18
3553,/NPCs/Intro/sprCobraIntro,30,38,2
3554,/NPCs/Intro/sprSonIntro,45,55,3
3555,/NPCs/Intro/sprWriterIntro,38,35,3
3556,/NPCs/Intro/sprMovieScreen,4,128,2
3558,/Faces/sprMaskCobra,120,120,1
3559,/Faces/sprMaskRat,120,120,1
3560,/Furniture/Son/Hideout/sprHumanBoxingBagFront,32,32,10
3561,/Furniture/Son/Hideout/sprHumanBoxingBagBack,32,32,10
3562,/Furniture/Son/Hideout/sprELisColombianClothes,28,20,4
3563,/Furniture/Writer/Bunker/sprFifyScribble,425,145,1
3564,/Furniture/General/sprELisLamp,14,14,5
3565,/PlayerCharacters/Cobra/Idle/sprCobraHotHeavy,60,40,16
3566,/Faces/sprFaceRussianCobra,60,70,12
3567,/Enemies/Mafia/Idle/sprEMafiaIdleSilencer,32,32,1
3568,/PlayerCharacters/Cobra/sprMaskDropCobra,12,12,4
3569,/Enemies/Bosses/PrisonBoss/sprPrisonBossWalk,32,32,8
3570,/Enemies/Bosses/PrisonBoss/sprPrisonBossDead,60,30,1
3571,/Enemies/Bosses/PrisonBoss/sprPrisonBossKill,50,30,14
3572,/Enemies/Bosses/PrisonBoss/sprPrisonBossCharge,32,32,8
3573,/Enemies/Bosses/PrisonBoss/sprPrisonBossChargeUp,32,32,4
3575,/Enemies/Prisoner/Walk/sprPrisonerWalkBigPipe,46,46,8
3576,/Enemies/Prisoner/Walk/sprPrisonerWalkMagnum,51,24,8
3577,/Enemies/Prisoner/Walk/sprPrisonerWalkShard,46,46,8
3578,/Enemies/Prisoner/Walk/sprPrisonerWalkStick,48,44,8
3579,/Enemies/Prisoner/Walk/sprPrisonerWalkUnarmed,32,32,8
3580,/Enemies/Prisoner/Walk/sprPrisonerGetUp,60,40,7
3581,/Enemies/Prisoner/Walk/sprPrisonerGetUpLean,48,32,5
3582,/Enemies/Prisoner/Attack/sprPrisonerAttackBigPipe,46,46,9
3583,/Enemies/Prisoner/Attack/sprPrisonerAttackMagnum,51,24,3
3584,/Enemies/Prisoner/Attack/sprPrisonerAttackShard,46,46,9
3585,/Enemies/Prisoner/Attack/sprPrisonerAttackStick,48,44,8
3586,/Enemies/Prisoner/Dead/sprPrisonerDeadBlunt,64,64,12
3587,/Enemies/Prisoner/Dead/sprPrisonerDeadCut,64,64,8
3588,/Enemies/Prisoner/Dead/sprPrisonerDeadMachinegun,64,64,12
3589,/Enemies/Prisoner/Dead/sprPrisonerDeadShotgun,64,64,9
3590,/Enemies/Prisoner/Dead/sprPrisonerDieBlunt,60,40,12
3591,/Enemies/Prisoner/Dead/sprPrisonerDieShard,60,40,8
3592,/Enemies/Prisoner/Dead/sprPrisonerDieBash,64,40,4
3593,/Enemies/Prisoner/Dead/sprPrisonerDieLean,34,34,10
3594,/Enemies/Prisoner/Dead/sprPrisonerDeadLeanMachinegun,26,34,2
3595,/Enemies/Prisoner/Dead/sprPrisonerDeadLeanMelee,40,40,4
3596,/Enemies/Prisoner/Dead/sprPrisonerDeadLeanShotgun,26,34,2
3597,/Enemies/Prisoner/Idle/sprPrisonerCheer1,32,32,4
3598,/Enemies/Prisoner/Idle/sprPrisonerCheer2,32,32,2
3599,/Enemies/Prisoner/Idle/sprPrisonerCheer3,32,32,5
3600,/PlayerCharacters/RatPrison/Walk/sprRatPrisonLegs,32,32,16
3601,/PlayerCharacters/RatPrison/Walk/sprRatPrisonWalkBigPipe,46,46,8
3602,/PlayerCharacters/RatPrison/Walk/sprRatPrisonWalkBrush,48,32,8
3603,/PlayerCharacters/RatPrison/Walk/sprRatPrisonWalkMagnum,51,24,8
3604,/PlayerCharacters/RatPrison/Walk/sprRatPrisonWalkShard,46,46,8
3605,/PlayerCharacters/RatPrison/Walk/sprRatPrisonWalkStick,48,44,8
3606,/PlayerCharacters/RatPrison/Walk/sprRatPrisonWalkUnarmed,32,32,8
3607,/PlayerCharacters/RatPrison/Attack/sprRatPrisonAttackBigPipe,46,46,9
3608,/PlayerCharacters/RatPrison/Attack/sprRatPrisonAttackBrush,48,32,8
3609,/PlayerCharacters/RatPrison/Attack/sprRatPrisonAttackMagnum,51,24,3
3610,/PlayerCharacters/RatPrison/Attack/sprRatPrisonAttackShard,46,46,9
3611,/PlayerCharacters/RatPrison/Attack/sprRatPrisonAttackStick,48,44,8
3612,/PlayerCharacters/RatPrison/Attack/sprRatPrisonAttackPunch,50,32,7
3613,/PlayerCharacters/RatPrison/Dead/sprRatPrisonDeadBlunt,60,32,3
3614,/PlayerCharacters/RatPrison/Dead/sprRatPrisonDeadBoss,64,32,1
3615,/PlayerCharacters/RatPrison/Dead/sprRatPrisonDeadCut,64,64,3
3616,/PlayerCharacters/RatPrison/Dead/sprRatPrisonDeadMachinegun,64,64,3
3617,/PlayerCharacters/RatPrison/Dead/sprRatPrisonDeadShotgun,64,64,3
3618,/NPCs/Prison/sprRatPrisonIdlePhone,32,32,6
3619,/PlayerCharacters/RatPrison/Kills/sprRatPrisonKillBigPipe,60,32,8
3620,/PlayerCharacters/RatPrison/Kills/sprRatPrisonKillShard,40,40,8
3621,/PlayerCharacters/RatPrison/Kills/sprRatPrisonKillBash,64,38,4
3622,/PlayerCharacters/RatPrison/Kills/sprRatPrisonKillLean,44,35,10
3623,/sprBlackRailsV,5,32,1
3624,/Walls/sprCellDoorV,5,32,1
3625,/PlayerCharacters/RatPrison/Kills/sprRatPrisonKillStick,60,32,8
3626,/Enemies/Bosses/PrisonBoss/sprPrisonBossVictory,36,36,34
3627,/Weapons/sprToothBrush,12,7,1
3628,/PlayerCharacters/RatPrison/Kills/sprRatPrisonKillBrush,40,40,8
3629,/Enemies/Prisoner/Dead/sprPrisonerDieBrush,60,40,8
3630,/Enemies/Prisoner/Dead/sprPrisonerDeadBrush,60,60,28
3631,/Enemies/Prisoner/Attack/sprPrisonerAttackBrush,48,32,8
3632,/Enemies/Prisoner/Walk/sprPrisonerWalkBrush,48,32,8
3633,/Enemies/Prisoner/Idle/sprPrisonerCheerPipe,45,32,7
3634,/Enemies/Prisoner/Idle/sprPrisonerThrow,32,32,10
3636,/Enemies/Prisoner/Idle/sprPrisonerThrowPipe,45,32,9
3637,/Enemies/Prisoner/Dead/sprPrisonerDeadBash,64,40,1
3638,/Enemies/Prisoner/Idle/sprPrisonerCheer4,50,40,6
3639,/Enemies/Prisoner/Idle/sprPrisonerCheer5,50,32,7
3640,/NPCs/Prison/sprDennisWalk,32,40,8
3641,/NPCs/Prison/sprJonatanWalk,32,32,8
3642,/NPCs/Prison/sprJacketPhone,32,32,13
3643,/NPCs/Prison/sprJonatanTakePhone,32,32,8
3644,/NPCs/Prison/sprLawyerPhone,32,32,20
3646,/Furniture/Rat/Prison/sprELisVisitorBooth,42,32,5
3647,/Furniture/Rat/Prison/sprELisVisitorBoothStool,12,12,1
3648,/Faces/sprFaceDennis,80,90,12
3649,/Faces/sprFaceJonatan,80,90,12
3650,/Enemies/Guards/Idle/sprGuardIdleStick,32,32,6
3651,/Enemies/Guards/Idle/sprGuardIdleStand,32,32,1
3652,/Walls/sprCementWallV,8,32,1
3653,/Walls/sprCementWallH,32,8,1
3654,/Furniture/Rat/Prison/sprELisPrisonBible,16,14,2
3655,/Furniture/Rat/Prison/sprELisMetalDetector,15,38,1
3656,/Furniture/Rat/Prison/sprMetalDetectorOn,15,38,10
3657,/Furniture/Rat/Prison/sprELisPrisonBed,60,35,6
3658,/Furniture/Rat/Prison/sprELisPrisonDesk,36,30,6
3659,/Furniture/Rat/Prison/sprELisPrisonChair,20,28,2
3660,/Furniture/Rat/Prison/sprPrisonCorpses,64,56,6
3661,/Furniture/Rat/Prison/sprPrisonCorpsesWall,33,34,3
3662,/Furniture/Rat/Prison/sprELisPrisonDiningTable,83,29,4
3663,/Furniture/Rat/Prison/sprELisPrisonLocker,24,16,3
3664,/Furniture/Rat/Prison/sprGuardClothes,11,17,1
3666,/Faces/sprFaceGuard,70,77,4
3667,/Faces/sprFacePrisonBoss,65,90,12
3668,/NPCs/Prison/sprBurningBible,19,9,6
3669,/NPCs/Prison/sprBurningPaper,16,4,6
3670,/NPCs/Prison/sprBurntPaper,4,4,3
3671,/NPCs/Prison/sprBurntBible,8,9,1
3672,/Enemies/Prisoner/Dog/sprPrisonerWalkPsycho,32,32,8
3673,/Enemies/Prisoner/Dog/sprPrisonerKillPsycho,64,38,4
3674,/Enemies/Prisoner/Walk/sprPrisonerWalkShotgun,45,24,8
3675,/Enemies/Prisoner/Attack/sprPrisonerAttackShotgun,45,24,13
3676,/PlayerCharacters/RatPrison/Dead/sprRatPrisonDieBash,64,40,4
3677,/Enemies/Prisoner/Idle/sprPrisonerIdlePsycho1,32,32,12
3678,/Enemies/Prisoner/Idle/sprPrisonerIdlePsycho2,32,32,10
3679,/Enemies/Prisoner/Idle/sprPrisonerIdlePsycho3,32,32,17
3680,/Enemies/Prisoner/Fat/sprPrisonerWalkFat,40,32,8
3681,/Enemies/Prisoner/Fat/sprPrisonerDeadFat,60,60,4
3682,/Enemies/Prisoner/Fat/sprPrisonerFatLegs,32,32,16
3683,/Enemies/Prisoner/Fat/sprPrisonerAttackFat,44,44,7
3684,/Enemies/Prisoner/Fat/sprPrisonerDieFat,40,32,12
3685,/Furniture/Rat/Prison/sprELisShower,12,9,2
3686,/Furniture/Rat/Prison/sprELisFloorDrain,9,9,2
3687,/Furniture/Rat/Prison/sprELisPrisonSoap,12,5,3
3688,/Furniture/Rat/Prison/sprELisPrisonFileCabinet,29,16,4
3689,/Furniture/Rat/Prison/sprELisPrisonOfficeDesk,55,31,8
3690,/Furniture/Rat/Prison/sprKeyLockOpen,5,8,4
3691,/Furniture/Rat/Prison/sprKeyLockClosed,5,8,7
3692,/Furniture/Rat/Prison/sprPrisonBloodWords,34,17,5
3693,/PlayerCharacters/RatGuard/Walk/sprRatGuardWalkStick,48,44,8
3694,/PlayerCharacters/RatGuard/Walk/sprRatGuardWalkBigPipe,46,46,8
3695,/PlayerCharacters/RatGuard/Walk/sprRatGuardWalkBrush,48,32,8
3696,/PlayerCharacters/RatGuard/Walk/sprRatGuardWalkMagnum,55,32,8
3697,/PlayerCharacters/RatGuard/Walk/sprRatGuardWalkShard,48,44,8
3698,/PlayerCharacters/RatGuard/Walk/sprRatGuardWalkShotgun,44,32,8
3699,/PlayerCharacters/RatGuard/Walk/sprRatGuardWalkUnarmed,32,32,8
3700,/PlayerCharacters/RatGuard/Attack/sprRatGuardAttackBigPipe,46,46,9
3701,/PlayerCharacters/RatGuard/Attack/sprRatGuardAttackBrush,48,32,8
3702,/PlayerCharacters/RatGuard/Attack/sprRatGuardAttackMagnum,55,32,3
3703,/PlayerCharacters/RatGuard/Attack/sprRatGuardAttackShard,46,46,9
3704,/PlayerCharacters/RatGuard/Attack/sprRatGuardAttackShotgun,44,32,13
3705,/PlayerCharacters/RatGuard/Attack/sprRatGuardAttackStick,48,44,8
3706,/PlayerCharacters/RatGuard/Attack/sprRatGuardAttackPunch,42,32,7
3707,/PlayerCharacters/RatGuard/Dead/sprRatGuardDeadBlunt,64,40,3
3708,/PlayerCharacters/RatGuard/Dead/sprRatGuardDeadBrush,60,60,28
3709,/PlayerCharacters/RatGuard/Dead/sprRatGuardDeadCut,64,40,3
3710,/PlayerCharacters/RatGuard/Dead/sprRatGuardDeadMachinegun,64,40,3
3711,/PlayerCharacters/RatGuard/Dead/sprRatGuardDieBash,64,32,4
3712,/PlayerCharacters/RatGuard/Dead/sprRatGuardDeadShotgun,64,55,3
3713,/PlayerCharacters/RatGuard/Kill/sprRatGuardKillBigPipe,60,32,8
3714,/PlayerCharacters/RatGuard/Kill/sprRatGuardKillBrush,40,40,8
3715,/PlayerCharacters/RatGuard/Kill/sprRatGuardKillShard,40,40,8
3716,/PlayerCharacters/RatGuard/Kill/sprRatGuardKillStick,60,32,8
3717,/PlayerCharacters/RatGuard/Kill/sprRatGuardKillBash,64,38,4
3718,/PlayerCharacters/RatGuard/Kill/sprRatGuardKillLean,44,35,10
3719,/PlayerCharacters/RatPrison/Walk/sprRatPrisonWalkShotgun,45,24,8
3720,/PlayerCharacters/RatPrison/Attack/sprRatPrisonAttackShotgun,45,24,13
3721,/Enemies/Guards/Dead/sprGuardDeadBrush,60,60,28
3722,/Enemies/Guards/Dead/sprGuardDieBash,64,32,4
3723,/Enemies/Guards/Dead/sprGuardDieBrush,60,40,8
3724,/Enemies/Prisoner/Dog/sprPrisonerPsychoDodge,50,40,16
3725,/Enemies/Prisoner/Dog/sprPrisonerPsychoStunned,50,40,5
3726,/Furniture/Rat/Prison/sprELisPrisonFileCabinetFallen,48,30,2
3727,/Furniture/Rat/Prison/sprELisPrisonMonitor,110,34,2
3728,/Furniture/Rat/Prison/sprELisPrisonChairBroken,20,14,5
3729,/Furniture/Rat/Prison/sprELisPrisonGameTable,40,40,2
3730,/Furniture/Rat/Prison/sprELisPrisonInformationTable,100,24,1
3731,/Furniture/Rat/Prison/sprELisPrisonBasketCourt,415,224,1
3732,/Enemies/Prisoner/Idle/sprPrisonerCaptured,30,55,8
3733,/Enemies/Prisoner/Idle/sprPrisonerIdleGuns,65,40,10
3734,/Enemies/Prisoner/Idle/sprPrisonerIdleGunsBody,65,40,1
3736,/Enemies/Guards/Dead/sprGuardDeadBash,64,32,1
3737,/NPCs/Prison/sprSwatBusWave,65,160,6
3738,/NPCs/Prison/sprSwatBusWaveMask,65,160,1
3739,/NPCs/Prison/sprSwatBusWaveMaskPlayer,65,160,1
3740,/Furniture/Rat/Prison/sprELisBasketHoopBroken,16,17,1
3741,/Furniture/Writer/PoliceEvidence/sprELisPoliceEvidenceShelf,30,81,5
3742,/Furniture/Writer/PoliceEvidence/sprELisPoliceEvidenceTable,89,33,2
3743,/Furniture/Writer/PoliceEvidence/sprPoliceEvidenceTableCobra,89,38,2
3744,/Furniture/Writer/PoliceEvidence/sprPoliceEvidenceTableCobraMask,89,38,1
3745,/PlayerCharacters/Writer/Idle/sprWriterPickUp,32,32,9
3746,/PlayerCharacters/Cop/Idle/sprCopSmoke,32,32,12
3747,/NPCs/Son/Bank/sprRobberAmbush,50,50,7
3748,/NPCs/Son/Bank/sprRobberAmbushAttack,50,50,3
3749,/NPCs/Son/Bank/sprRobberHack,32,32,17
3750,/Faces/sprFaceRobber,65,74,12
3751,/NPCs/Court/Reporters/sprSwan1Demonstration,32,32,3
3752,/NPCs/Court/Reporters/sprSwan2Demonstration,32,32,4
3753,/NPCs/Court/Reporters/sprDemonstratorWave,50,32,7
3754,/NPCs/Court/Reporters/sprDemonstrators,32,32,4
3755,/NPCs/Court/Reporters/sprCameraMen,32,32,6
3756,/NPCs/Court/Reporters/sprPhotographer1,32,32,22
3757,/NPCs/Court/Reporters/sprReporter2,19,21,2
3759,/Enemies/Colombians/Dead/sprColombianDieCop,60,40,4
3760,/Faces/sprFaceRatPhone,29,84,1
3761,/Misc/sprWallet,11,9,1
3762,/Enemies/Bosses/SwatBoss/sprSwatBossAttack,45,36,6
3763,/Enemies/Bosses/SwatBoss/sprSwatBossAttackCorner,45,60,3
3764,/Enemies/Bosses/SwatBoss/sprSwatBossEndAim,60,35,4
3765,/Enemies/Bosses/SwatBoss/sprSwatBossGetUp,80,40,7
3766,/Enemies/Bosses/SwatBoss/sprSwatBossDie,80,40,34
3767,/Enemies/Bosses/SwatBoss/sprSwatBossHead,26,6,1
3768,/Enemies/Bosses/SwatBoss/sprSwatBossRoll,45,60,8
3769,/Enemies/Bosses/SwatBoss/sprSwatBossRollLegs,17,19,1
3772,/Enemies/Bosses/SwatBoss/sprSwatBossWalk,45,36,8
3773,/Enemies/Bosses/SwatBoss/sprSwatBossWaypoint,8,8,1
3774,/Enemies/Bosses/SwatBoss/sprSwatBossTurn,75,45,7
3775,/Enemies/Bosses/SwatBoss/sprSwatBossEndTurn,75,45,3
3776,/PlayerCharacters/PigButcher/Finish/sprPigKillBoss,32,32,34
3778,/Enemies/Bosses/SwatBoss/sprSwatBossLock,32,32,4
3779,/NPCs/Party/sprBenjamin,32,32,17
3780,/NPCs/Party/sprBennySmiles,32,32,1
3781,/NPCs/Party/sprDag,32,32,13
3782,/NPCs/Party/sprDaveMinus,32,32,6
3783,/NPCs/Party/sprDubmood,32,32,8
3784,/NPCs/Party/sprMitchMurder,24,30,6
3785,/NPCs/Court/Reporters/sprReporters,32,32,4
3786,/Interface/NickeWeapons/sprNickeWeapons,90,80,5
3787,/PlayerCharacters/Writer/Finish/sprWriterHesitate,40,50,9
3788,/PlayerCharacters/Writer/Finish/sprWriterHesitateClub,40,40,9
3789,/PlayerCharacters/Writer/Finish/sprWriterHesitateBat,40,40,9
3790,/PlayerCharacters/Writer/Finish/sprWriterHesitatePipe,40,40,9
3791,/Enemies/Mafia/Hurt/sprEMafiaHurtLean,40,40,1
3792,/Enemies/Gang/Hurt/sprEGangHurtLean,40,36,1
3794,/Controls/sprHouseCloseUp,295,256,6
3795,/Controls/sprHouseSemiCloseUp,176,256,5
3796,/Controls/sprHouseDistant,78,256,5
3797,/Controls/sprFlyingPaper,24,24,5
3798,/Controls/sprSmallFlyingPaper,20,20,9
3799,/Controls/sprMasks,120,120,16
3800,/Controls/sprControlsSun,80,80,1
3801,/Controls/sprCloudsSmoke,480,256,3
3802,/Enemies/Mafia/Dead/sprEMafiaDieStompControls,60,40,11
3803,/Enemies/Police/Dead/sprPoliceDieStompControls,60,40,11
3804,/Controls/sprControlEye,32,32,14
3808,/sprite3808,35,57,1
3809,/sprite3809,35,57,1
3810,/PlayerCharacters/Cop/Finish/sprCopKillNeck,60,40,12
3811,/Enemies/Gang/Dead/sprEGangDieNeckBreak,60,40,13
3812,/Enemies/Gang/Dead/sprEGangCrawl,70,38,14
3813,/Enemies/Mafia/Dead/sprEMafiaCrawl,70,38,14
3814,/Enemies/Mafia/Dead/sprEMafiaDieNeckBreak,68,40,13
3815,/Enemies/Soldier/Normal/Dead/sprSoldierCrawl,70,38,14
3816,/Enemies/Soldier/Normal/Dead/sprSoldierDieNeckBreak,60,38,13
3817,/Enemies/Police/Dead/sprPoliceCrawl,70,40,14
3818,/Enemies/Police/Dead/sprPoliceDieNeckBreak,60,68,13
3819,/Enemies/Colombians/Dead/sprColombianCrawl,70,40,14
3820,/Enemies/Colombians/Dead/sprColombianDieNeckBreak,60,38,13
3821,/Enemies/Guards/Dead/sprGuardDieNeckBreak,60,68,13
3822,/Enemies/Guards/Dead/sprGuardCrawl,70,38,14
3823,/Enemies/Prisoner/Dead/sprPrisonerCrawl,70,40,14
3824,/Enemies/Prisoner/Dead/sprPrisonerDieNeckBreak,60,38,13
3825,/PlayerCharacters/Zebra/Finish/sprZebraKillNeck,60,32,12
3826,/PlayerCharacters/Tiger/Finish/sprTigerKillNeck,60,32,12
3827,/PlayerCharacters/Bear/Kills/sprBearKillKick,38,32,12
3828,/PlayerCharacters/Cobra/Finish/sprCobraKillKick,50,32,12
3829,/PlayerCharacters/Swan/Kills/sprSwanKillNeck,50,50,9
